"reference_run","comparison_run","reference_cluster_id","comparison_cluster_id","shared_residues","union_residues","jaccard","dice","overlap_coefficient","reference_recall","comparison_precision","size_difference","left_boundary_shift","right_boundary_shift","centroid_shift","reference_p_any","comparison_p_any","delta_p_any","log10_p_ratio","reference_significant","comparison_significant","significance_flip","protein","n_sim","plddt_threshold"
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0051","cluster_0041",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0052","cluster_0042",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0053","cluster_0043",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0054","cluster_0044",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0055","cluster_0045",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0056","cluster_0046",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0057","cluster_0001",0,2,0,0,0,0,0,0,-61,-61,-61,1,0.0822942643391521,-0.917705735660848,-1.08463043274229,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0058","cluster_0047",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0059","cluster_0048",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0060","cluster_0049",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0061","cluster_0050",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0062","cluster_0051",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0063","cluster_0004",0,4,0,0,0,0,0,0,-7,-7,-7,1,0.0822942643391521,-0.917705735660848,-1.08463043274229,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0064","cluster_0004",0,4,0,0,0,0,0,0,-10,-10,-10,1,0.0822942643391521,-0.917705735660848,-1.08463043274229,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0065","cluster_0052",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0066","cluster_0053",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0067","cluster_0054",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0068","cluster_0055",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0069","cluster_0056",4,4,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0070","cluster_0057",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0071","cluster_0058",4,4,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0072","cluster_0059",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0073","cluster_0060",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0074","cluster_0061",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0075","cluster_0063",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0076","cluster_0008",0,8,0,0,0,0,0,0,-77,-77,-76.75,1,0.0822942643391521,-0.917705735660848,-1.08463043274229,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0077","cluster_0064",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0078","cluster_0065",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0079","cluster_0066",2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0080","cluster_0067",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0081","cluster_0068",3,3,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0082","cluster_0050",2,4,0.5,0.666666666666667,1,0.5,1,-2,17,0,8.5,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0083","cluster_0069",5,5,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0084","cluster_0011",0,10,0,0,0,0,0,0,-77,-78,-77,1,0.0822942643391521,-0.917705735660848,-1.08463043274229,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0085","cluster_0071",6,6,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0086","cluster_0050",2,9,0.222222222222222,0.363636363636364,1,0.222222222222222,1,-7,22,0,15.1666666666667,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0087","cluster_0004",0,4,0,0,0,0,0,0,720,540,630,1,0.0822942643391521,-0.917705735660848,-1.08463043274229,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0088","cluster_0072",8,8,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0089","cluster_0073",6,6,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0090","cluster_0013",0,16,0,0,0,0,0,0,404,422,407.625,1,0.0822942643391521,-0.917705735660848,-1.08463043274229,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0091","cluster_0075",4,4,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0092","cluster_0056",4,5,0.8,0.888888888888889,1,0.8,1,-1,0,-226,-45.5,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0093","cluster_0069",5,6,0.833333333333333,0.909090909090909,1,0.833333333333333,1,-1,119,0,20.7,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0094","cluster_0068",3,4,0.75,0.857142857142857,1,0.75,1,-1,181,0,49.1666666666666,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0095","cluster_0075",4,11,0.363636363636364,0.533333333333333,1,0.363636363636364,1,-7,22,0,17.8181818181818,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0096","cluster_0068",1,4,0.25,0.4,0.5,0.5,0.333333333333333,1,30,26,30.6666666666666,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0097","cluster_0004",0,4,0,0,0,0,0,0,408,380,394,1,0.0822942643391521,-0.917705735660848,-1.08463043274229,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0098","cluster_0075",4,12,0.333333333333333,0.5,1,0.333333333333333,1,-8,28,0,19.4166666666667,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0099","cluster_0056",4,5,0.8,0.888888888888889,1,0.8,1,-1,17,0,3.7,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0100","cluster_0034",8,9,0.888888888888889,0.941176470588235,1,0.888888888888889,1,-1,30,0,6.54166666666663,1,0.628428927680798,-0.371571072319202,-0.201743831838638,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0101","cluster_0081",8,15,0.533333333333333,0.695652173913043,0.8,0.8,0.615384615384615,3,119,19,62.0692307692308,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0102","cluster_0056",4,7,0.571428571428571,0.727272727272727,1,0.571428571428571,1,-3,17,-226,-53.0714285714286,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0103","cluster_0080",10,26,0.384615384615385,0.555555555555556,0.666666666666667,0.476190476190476,0.666666666666667,-6,22,19,125.133333333333,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0104","cluster_0075",4,14,0.285714285714286,0.444444444444444,1,0.285714285714286,1,-10,28,-48,10.4285714285714,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0105","cluster_0081",13,14,0.928571428571429,0.962962962962963,1,0.928571428571429,1,-1,0,0,1.05494505494505,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0106","cluster_0080",15,27,0.555555555555556,0.714285714285714,1,0.555555555555556,1,-12,22,0,81.3555555555556,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0107","cluster_0072",8,9,0.888888888888889,0.941176470588235,1,0.888888888888889,1,-1,0,-28,-4.52777777777777,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0108","cluster_0078",5,6,0.833333333333333,0.909090909090909,1,0.833333333333333,1,-1,17,0,4.3,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0109","cluster_0079",13,15,0.866666666666667,0.928571428571429,1,0.866666666666667,1,-2,17,-28,0.764102564102558,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials800_plddt70","cluster_0110","cluster_0082",17,29,0.586206896551724,0.739130434782609,1,0.586206896551724,1,-12,17,-48,-40.789046653144,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",800,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0001","cluster_0001",1,1,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0002","cluster_0002",1,1,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0003","cluster_0003",1,1,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0004","cluster_0004",2,2,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0005","cluster_0005",2,2,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0006","cluster_0006",2,2,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0007","cluster_0006",2,3,0.666666666666667,0.8,1,0.666666666666667,1,-1,0,-1,-0.5,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0008","cluster_0008",4,4,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0009","cluster_0009",2,2,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0010","cluster_0010",3,4,0.75,0.857142857142857,1,1,0.75,1,0,1,0.5,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0011","cluster_0013",8,8,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0012","cluster_0025",5,6,0.833333333333333,0.909090909090909,1,0.833333333333333,1,-1,0,-1,-0.566666666666606,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0013","cluster_0013",8,13,0.615384615384615,0.761904761904762,1,0.615384615384615,1,-5,0,-55,-25.1923076923077,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0014","cluster_0015",14,27,0.518518518518518,0.682926829268293,0.7,0.7,0.666666666666667,1,-27,-13,-11.9857142857144,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0015","cluster_0025",5,11,0.454545454545455,0.625,1,0.454545454545455,1,-6,0,-13,-5.12727272727273,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0016","cluster_0022",11,17,0.647058823529412,0.785714285714286,1,0.647058823529412,1,-6,0,-13,-11.9679144385026,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0017","cluster_0015",21,27,0.777777777777778,0.875,1,0.777777777777778,1,-6,0,-13,-12.952380952381,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0018","cluster_0017",34,41,0.829268292682927,0.906666666666667,1,0.829268292682927,1,-7,0,-13,-14.8730272596844,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0019","cluster_0011",5,5,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0020","cluster_0012",3,3,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0021","cluster_0016",46,63,0.73015873015873,0.844036697247706,1,0.73015873015873,1,-17,70,-13,17.6828847481021,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0022","cluster_0006",1,3,0.333333333333333,0.5,0.5,0.5,0.5,0,-1,-1,-1,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0023","cluster_0006",1,5,0.2,0.333333333333333,0.5,0.25,0.5,-2,-1,-6,-3.5,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0024","cluster_0019",29,38,0.763157894736842,0.865671641791045,0.935483870967742,0.805555555555556,0.935483870967742,-5,70,-13,-36.089605734767,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0025","cluster_0019",29,37,0.783783783783784,0.878787878787879,0.935483870967742,0.828571428571429,0.935483870967742,-4,0,-13,-50.1023041474655,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0026","cluster_0020",4,5,0.8,0.888888888888889,1,1,0.8,1,0,1,1.79999999999995,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0027","cluster_0027",7,8,0.875,0.933333333333333,1,1,0.875,1,0,1,4.44642857142856,0.0778443113772455,0.137472283813747,0.0596279724365017,0.24698826646104,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0028","cluster_0028",51,70,0.728571428571429,0.84297520661157,1,0.728571428571429,1,-19,17,-13,12.2641456582633,0.0778443113772455,0.137472283813747,0.0596279724365017,0.24698826646104,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0029","cluster_0005",2,3,0.666666666666667,0.8,1,0.666666666666667,1,-1,3,0,1.16666666666663,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0030","cluster_0021",8,8,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0031","cluster_0024",10,10,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0032","cluster_0026",7,7,1,1,1,1,1,0,0,0,0,0.0778443113772455,0.0598669623059867,-0.0179773490712588,-0.114039658878227,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0033","cluster_0018",3,3,1,1,1,1,1,0,0,0,0,0.149700598802395,0.0598669623059867,-0.0898336364964085,-0.398036315243428,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0034","cluster_0029",5,5,1,1,1,1,1,0,0,0,0,0.149700598802395,0.137472283813747,-0.012228314988648,-0.0370083899041609,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0035","cluster_0006",1,6,0.166666666666667,0.285714285714286,0.5,0.2,0.5,-3,-1,-13,-5.5,0.199600798403194,0.0598669623059867,-0.139733836097207,-0.522975051851728,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0036","cluster_0023",5,6,0.833333333333333,0.909090909090909,1,0.833333333333333,1,-1,61,0,11.1333333333333,0.199600798403194,0.0598669623059867,-0.139733836097207,-0.522975051851728,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0037","cluster_0032",3,3,1,1,1,1,1,0,0,0,0,0.275449101796407,0.254988913525499,-0.0204601882709083,-0.0335200620583396,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0038","cluster_0030",1,1,1,1,1,1,1,0,0,0,0,0.39121756487026,0.228381374722838,-0.162836190147421,-0.233757662662019,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0039","cluster_0031",1,1,1,1,1,1,1,0,0,0,0,0.39121756487026,0.228381374722838,-0.162836190147421,-0.233757662662019,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0040","cluster_0001",0,2,0,0,0,0,0,0,-49,-49,-49,0.39121756487026,0.0598669623059867,-0.331350602564273,-0.815231123208204,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0041","cluster_0033",6,6,1,1,1,1,1,0,0,0,0,0.491017964071856,0.536585365853659,0.0455674017818023,0.0385414428663374,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0042","cluster_0035",5,5,1,1,1,1,1,0,0,0,0,0.758483033932136,0.747228381374723,-0.0112546525574129,-0.00649251175618636,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0043","cluster_0070",5,7,0.714285714285714,0.833333333333333,1,0.714285714285714,1,-2,0,-64,-22.0857142857143,0.792415169660679,1,0.207584830339321,0.101047219104131,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0044","cluster_0032",3,4,0.75,0.857142857142857,1,0.75,1,-1,61,0,15.6666666666666,0.872255489021956,0.254988913525499,-0.617266575496457,-0.534122412627525,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0045","cluster_0059",3,5,0.6,0.75,1,0.6,1,-2,0,-84,-34.0666666666666,0.964071856287425,1,0.0359281437125748,0.0158905951157335,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0046","cluster_0036",2,2,1,1,1,1,1,0,0,0,0,0.994011976047904,0.997782705099778,0.00377072905187414,0.00164435500491135,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0047","cluster_0037",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0048","cluster_0038",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0049","cluster_0039",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0050","cluster_0040",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0051","cluster_0041",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0052","cluster_0042",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0053","cluster_0043",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",900,70
"EZH2_trials1000_plddt0","EZH2_trials900_plddt70","cluster_0054","cluster_0044",1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE,"EZH2",900,70
